Code,Description,Unit,Mat Cost,Mat Factor,Mat Unit,Labor Cost,Labor Productivity,Labor Unit,Sub Cost,Equip Cost,Equip Productivity,Equip Unit,Other Cost
06.010090.0070,"1-1/4"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0080,"1-1/2"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0090,"2"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0100,"2-1/2"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0110,"3"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0120,"3-1/2"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0130,"4"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,65,1,HR,0,0,1,HR,0
06.010090.0140,"2-1/2"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0150,"3"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0160,"3-1/2"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0170,"4"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0180,"1/4"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0190,"3/8"" A53 Schedule-40 Galvanized Pipe, Threaded/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0200,"1/2"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0210,"3/4"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0220,"1"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0230,"1-1/4"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0240,"1-1/2"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010090.0250,"2"" A53 Schedule-40 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100 Pipe Schedule-80 A53 Galvanized - Thread/Coupled,,,,,,,,,,,,,
06.010100.0010,"1/2"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0020,"3/4"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0030,"1"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0040,"1-1/4"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0050,"1-1/2"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0060,"2"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0070,"2-1/2"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0080,"3"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0090,"3-1/2"" A53 Schedule-80 Galvanzed Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0100,"1/2"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0110,"4"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0120,"3/4"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0130,"1"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0140,"1-1/4"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0150,"1-1/2"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0160,"2"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0170,"2-1/2"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0180,"3"" A53 Schedule-80 Galvanized Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010100.0190,"3-1/2"" A53 Schedule-80 Galvanzed Pipe, Thread/Coupled DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110 Pipe Schedule-40 A53 Galvanized - Plain End,,,,,,,,,,,,,
06.010110.0010,"1/8"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0020,"1/4"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0030,"3/8"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0040,"1/2"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0050,"3/4"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0060,"1"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0070,"1-1/4"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0080,"1-1/2"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0090,"2"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0100,"2-1/2"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0110,"3"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0120,"3-1/2"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0130,"4"" A53 Schedule-40 Galv Pipe, Plain End DELETE",LF,0,1,,65,1,HR,0,0,1,HR,0
06.010110.0140,"2-1/2"" A53 Schedule-40 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0150,"3"" A53 Schedule-40 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0160,"3-1/2"" A53 Schedule-40 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0170,"4"" A53 Schedule-40 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0180,"1/4"" A53 Schedule-40 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0190,"3/8"" A53 Schedule-40 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0200,"1/2"" A53 Schedule-40 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0210,"3/4"" A53 Schedule-40 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0220,"1"" A53 Schedule-40 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0230,"1-1/4"" A53 Schedule-40 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0240,"1-1/2"" A53 Schedule-40 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010110.0250,"2"" A53 Schedule-40 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120 Pipe Schedule-80 A53 Galvanized - Plain End,,,,,,,,,,,,,
06.010120.0010,"1/8"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0020,"1/4"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0030,"3/8"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0040,"1/2"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0050,"3/4"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0060,"1"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0070,"1-1/4"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0080,"1-1/2"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0090,"2"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0100,"2-1/2"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0110,"3"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0120,"3-1/2"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0130,"4"" A53 Schedule-80 Galv Pipe, Plain End DELETE",LF,0,1,,65,1,HR,0,0,1,HR,0
06.010120.0140,"2-1/2"" A53 Schedule-80 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0150,"3"" A53 Schedule-80 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0160,"3-1/2"" A53 Schedule-80 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0170,"4"" A53 Schedule-80 Galv Pipe, Plain End",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0180,"1/4"" A53 Schedule-80 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0190,"3/8"" A53 Schedule-80 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0200,"1/2"" A53 Schedule-80 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0210,"3/4"" A53 Schedule-80 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0220,"1"" A53 Schedule-80 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0230,"1-1/4"" A53 Schedule-80 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0240,"1-1/2"" A53 Schedule-80 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010120.0250,"2"" A53 Schedule-80 Galv Pipe, Plain End DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130 Pipe Schedule-40 A53 Galvanized - Beveled End,,,,,,,,,,,,,
06.010130.0010,"1/8"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0020,"1/4"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0030,"3/8"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0040,"1/2"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0050,"3/4"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0060,"1"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0070,"1-1/4"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0080,"1-1/2"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0090,"2"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0100,"2-1/2"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0110,"3"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0120,"3-1/2"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0130,"4"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0140,"5"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0150,"6"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,65,1,HR,0,0,1,HR,0
06.010130.0160,"2-1/2"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0170,"3"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0180,"3-1/2"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0190,"4"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0200,"5"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0210,"6"" A53 Be Schedule-40 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0220,"1/4"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0230,"3/8"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0240,"1/2"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0250,"3/4"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0260,"1"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0270,"1-1/4"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0280,"1-1/2"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010130.0290,"2"" A53 Be Schedule-40 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140 Pipe Schedule-80 A53 Galvanized - Beveled End,,,,,,,,,,,,,
06.010140.0010,"1/8"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0020,"1/4"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0030,"3/8"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0040,"1/2"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0050,"3/4"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0060,"1"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0070,"1-1/4"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0080,"1-1/2"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0090,"2"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0100,"2-1/2"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0110,"3"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0120,"3-1/2"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0130,"4"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0140,"5"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0150,"6"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,65,1,HR,0,0,1,HR,0
06.010140.0160,"2-1/2"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0170,"3"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0180,"3-1/2"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0190,"4"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0200,"5"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0210,"6"" A53 Be Schedule-80 Galvanized Pipe",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0220,"1/4"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0230,"3/8"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0240,"1/2"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0250,"3/4"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0260,"1"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0270,"1-1/4"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0280,"1-1/2"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.010140.0290,"2"" A53 Be Schedule-80 Galvanized Pipe DELETE",LF,0,1,,75,1,HR,0,0,1,HR,0
06.020010 90 Elbows,,,,,,,,,,,,,
06.020010.0010,"1/8"" Black Malleable Iron 90 Elbow 150",EA,2.17,1,,75,1,HR,0,0,1,HR,0
06.020010.0020,"1/4"" Black Malleable Iron 90 Elbow 150",EA,2.17,1,,75,0.1,HR,0,0,1,HR,0
06.020010.0030,"3/8"" Black Malleable Iron 90 Elbow 150",EA,2.17,1,,75,0.1,HR,0,0,1,HR,0
06.020010.0040,"1/2"" Black Malleable Iron 90 Elbow 150",EA,2.22,1,,75,0.13,HR,0,0,1,HR,0
06.020010.0050,"3/4"" Black Malleable Iron 90 Elbow 150",EA,2.17,1,,75,7.14,HR,0,0,1,HR,0
06.020010.0060,"1"" Black Malleable Iron 90 Elbow 150",EA,3.12,1,,75,0.18,HR,0,0,1,HR,0
06.020010.0070,"1-1/4"" Black Malleable Iron 90 Elbow 150",EA,4.76,1,,75,0.2,HR,0,0,1,HR,0
06.020010.0080,"1-1/2"" Black Malleable Iron 90 Elbow 150",EA,6.35,1,,75,0.25,HR,0,0,1,HR,0
06.020010.0090,"2"" Black Malleable Iron 90 Elbow 150",EA,10.3,1,,75,0.3,HR,0,0,1,HR,0
06.020010.0100,"2-1/2"" Black Malleable Iron 90 Elbow 150",EA,0,1,,75,0.33,HR,0,0,1,HR,0
06.020010.0110,"3"" Black Malleable Iron 90 Elbow 150",EA,38.81,1,,75,0.5,HR,100,0,1,HR,0
06.020010.0120,"3-1/2"" Black Malleable Iron 90 Elbow 150",EA,28.87,1,,75,0.5,HR,100,0,1,HR,0
06.020010.0130,"4"" Black Malleable Iron 90 Elbow 150",EA,41.8,1,,75,0.75,HR,115,0,1,HR,0
06.020010.0140,"5"" Black Malleable Iron 90 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0150,"6"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.020010.0160,"2-1/2"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0170,"3"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0180,"3-1/2"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0190,"4"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0200,"5"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0210,"6"" Black Malleable Iron 90 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0220,"1/4"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0230,"3/8"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0240,"1/2"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0250,"3/4"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0260,"1"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0270,"1-1/4"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0280,"1-1/2"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020010.0290,"2"" Black Malleable Iron 90 Elbow 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020 90 Elbows - Street,,,,,,,,,,,,,
06.020020.0010,"1/8"" Black Malleable Iron 90 Elbow Street 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0020,"1/4"" Black Malleable Iron 90 Elbow Street 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0030,"3/8"" Black Malleable Iron 90 Elbow Street 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0040,"1/2"" Black Malleable Iron 90 Elbow Street 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0050,"3/4"" Black Malleable Iron 90 Elbow Street 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0060,"1"" Black Malleable Iron 90 Elbow Street 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0070,"1-1/4"" Black Malleable Iron 90 Elbow Street 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0080,"1-1/2"" Black Malleable Iron 90 Elbow Street 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0090,"2"" Black Malleable Iron 90 Elbow Street 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0100,"2-1/2"" Black Malleable Iron 90 Elbow Street 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0110,"3"" Black Malleable Iron 90 Elbow Street 150 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.020020.0120,"2-1/2"" Black Malleable Iron 90 Elbow Street 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0130,"3"" Black Malleable Iron 90 Elbow Street 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0140,"1/4"" Black Malleable Iron 90 Elbow Street 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0150,"3/8"" Black Malleable Iron 90 Elbow Street 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0160,"1/2"" Black Malleable Iron 90 Elbow Street 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0170,"3/4"" Black Malleable Iron 90 Elbow Street 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0180,"1"" Black Malleable Iron 90 Elbow Street 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0190,"1-1/4"" Black Malleable Iron 90 Elbow Street 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0200,"1-1/2"" Black Malleable Iron 90 Elbow Street 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020020.0210,"2"" Black Malleable Iron 90 Elbow Street 150 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030 45 Elbows,,,,,,,,,,,,,
06.020030.0010,"1/8"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030.0020,"1/4"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030.0030,"3/8"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030.0040,"1/2"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030.0050,"3/4"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030.0060,"1"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030.0070,"1-1/4"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030.0080,"1-1/2"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030.0090,"2"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030.0100,"2-1/2"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030.0110,"3"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030.0120,"4"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
06.020030.0130,"5"" Black Malleable Iron 45 Elbow 150",EA,0,1,,75,1,HR,0,0,1,HR,0
