03.040050.0090,3 ELBOW FTGxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040050.0110,4 ELBOW FTGxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040060.0010,1/4 ELBOW CxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040060.0020,3/8 ELBOW CxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040060.0030,1/2 ELBOW CxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040060.0040,3/4 ELBOW CxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040060.0050,1 ELBOW CxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040060.0060,1-1/4 ELBOW CxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040060.0070,1-1/2 ELBOW CxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040060.0080,2 ELBOW CxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040060.0090,2-1/2 ELBOW CxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040060.0110,3 ELBOW CxC 45 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040070.0010,1/4 TEE CxC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040070.0020,3/8 TEE CxC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040070.0030,1/2 TEE CxC WROT,EA,0.75,1,,75,1,HR,0,0,1,HR,0
03.040070.0040,3/4 TEE CxC WROT,EA,1.65,1,,75,1,HR,0,0,1,HR,0
03.040070.0050,1 TEE CxC WROT,EA,4.1,1,,75,1,HR,0,0,1,HR,0
03.040070.0060,1-1/4 TEE CxC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040070.0070,1-1/2 TEE CxC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040070.0080,2 TEE CxC WROT,EA,14.75,1,,75,1,HR,0,0,1,HR,0
03.040070.0090,2-1/2 TEE CxC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040070.0100,3 TEE CxC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040070.0110,3-1/2 TEE CxC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040070.0120,4 TEE CxC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040070.0130,5 TEE CxC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040070.0190,6 TEE CxC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040080.0010,3/8x3/8x1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040080.0020,3/8x3/8x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040080.0030,1/2x3/8x3/8 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
